time_s,wob_N
1626703450.890612,-2.444048
1626703451.032718,-2.435252
1626703451.163834,-2.360671
1626703451.305698,-2.401543
1626703451.447469,-2.436411
1626703451.589455,-2.403281
1626703451.742700,-2.444944
1626703451.873429,-2.431407
1626703452.026195,-2.439729
1626703452.167883,-2.436516
1626703452.309983,-2.428826
1626703452.451754,-2.421927
1626703452.593548,-2.401543
1626703452.757497,-2.432829
1626703452.888192,-2.399752
1626703453.029985,-2.395960
1626703453.161075,-2.406547
1626703453.302776,-2.399331
1626703453.433555,-2.481602
1626703453.631937,-2.418398
1626703453.773652,-2.433725
1626703453.926732,-2.433461
1626703454.079600,-2.459902
1626703454.221388,-2.447419
1626703454.374509,-2.380633
1626703454.516264,-2.417924
1626703454.647059,-2.423559
1626703454.778010,-2.418608
1626703454.942204,-2.360987
1626703455.095076,-2.409338
1626703455.237067,-2.431671
1626703455.367837,-2.449631
1626703455.520664,-2.430459
1626703455.651297,-2.408022
1626703455.804329,-2.389271
1626703455.957211,-2.431513
1626703456.098917,-2.413183
1626703456.229533,-2.410128
1626703456.360372,-2.398225
1626703456.491235,-2.388849
1626703456.621983,-2.390377
1626703456.775153,-2.380685
1626703456.905928,-2.409180
1626703457.059075,-2.424823
1626703457.190322,-2.441573
1626703457.332266,-2.448367
1626703457.451838,-2.434146
1626703457.615731,-2.409180
1626703457.757734,-2.429511
1626703457.888478,-2.416027
1626703458.083127,-2.424718
1626703458.224978,-2.396750
1626703458.388912,-2.403228
1626703458.530680,-2.428826
1626703458.672700,-2.432039
1626703458.814568,-2.417818
1626703458.967654,-2.429511
1626703459.109630,-2.423296
1626703459.240537,-2.438465
1626703459.382379,-2.417239
1626703459.524306,-2.451949
1626703459.666157,-2.424613
1626703459.808213,-2.437043
1626703459.938910,-2.441309
1626703460.091820,-2.406915
1626703460.233637,-2.410076
1626703460.375755,-2.452897
1626703460.517527,-2.397909
1626703460.648148,-2.424613
1626703460.779128,-2.430512
1626703460.920976,-2.432145
1626703461.051845,-2.421558
1626703461.193586,-2.428826
1626703461.335586,-2.419978
1626703461.466269,-2.443680
1626703461.597273,-2.460113
1626703461.739266,-2.418977
1626703461.870321,-2.416080
1626703462.023303,-2.420294
1626703462.154016,-2.429353
1626703462.284890,-2.446787
1626703462.427024,-2.425350
1626703462.568762,-2.443364
1626703462.710641,-2.441467
1626703462.841518,-2.427984
1626703462.983567,-2.417344
1626703463.125679,-2.422032
1626703463.278801,-2.425824
1626703463.409652,-2.436516
1626703463.540291,-2.424139
1626703463.693416,-2.400384
1626703463.835215,-2.411814
1626703463.977188,-2.401806
1626703464.118995,-2.410550
1626703464.249825,-2.429511
1626703464.380766,-2.419662
1626703464.512050,-2.411814
1626703464.643148,-3.577574
1626703464.807397,-2.432197
1626703464.938151,-2.452265
1626703465.091009,-2.410971
1626703465.222011,-2.412235
1626703465.352835,-2.460534
1626703465.494859,-2.423823
1626703465.647676,-2.439097
1626703465.778686,-2.431144
1626703465.931555,-2.426667
1626703466.084342,-2.404440
1626703466.248263,-2.399226
1626703466.379187,-2.446787
1626703466.510067,-2.424929
1626703466.651820,-2.435094
1626703466.793794,-2.442257
1626703466.946679,-2.435884
1626703467.077594,-2.405546
1626703467.197436,-3.576626
1626703467.339198,-2.418082
1626703467.492286,-2.438571
1626703467.667341,-2.427299
1626703467.809371,-2.450053
1626703467.951141,-2.441573
1626703468.093038,-2.442310
1626703468.234950,-2.436622
1626703468.387831,-2.442942
1626703468.529579,-2.404598
1626703468.671613,-2.722623
1626703468.802633,-2.436148
1626703468.955521,-2.416660
1626703469.108424,-2.418345
1626703469.239465,-2.450474
1626703469.370187,-2.438676
1626703469.523055,-2.460271
1626703469.675990,-2.444786
1626703469.817944,-2.442573
1626703469.970804,-2.439361
1626703470.112518,-2.422032
1626703470.265405,-2.399542
1626703470.407250,-2.431829
1626703470.549415,-2.419346
1626703470.691466,-2.442679
1626703470.822226,-2.417502
1626703470.975337,-2.431355
1626703471.128221,-2.448209
1626703471.259297,-2.436253
1626703471.401085,-2.449684
1626703471.532123,-2.407073
1626703471.674168,-2.435463
1626703471.805291,-2.435990
1626703471.958484,-2.421295
1626703472.089348,-2.449052
1626703472.231101,-2.417397
1626703472.395377,-2.422822
1626703472.548433,-2.444733
1626703472.690645,-2.420610
1626703472.843538,-2.458480
1626703472.985409,-2.413341
1626703473.138297,-2.424613
1626703473.291185,-2.435305
1626703473.444411,-2.435463
1626703473.575221,-2.423454
1626703473.706104,-2.408917
1626703473.848203,-2.404335
1626703473.989938,-2.446787
1626703474.120682,-2.418924
1626703474.262642,-2.425877
1626703474.426883,-2.431302
1626703474.568657,-2.411287
1626703474.710649,-2.387059
1626703474.852541,-2.426193
1626703474.994290,-2.427562
1626703475.136144,-2.444259
1626703475.266895,-2.437517
1626703475.408678,-2.426562
1626703475.539477,-2.415711
1626703475.670311,-2.407969
1626703475.823145,-2.409602
1626703475.953862,-2.425192
1626703476.084507,-2.467381
1626703476.237356,-2.400542
1626703476.379058,-2.406547
1626703476.509992,-1.344074
1626703476.662893,-2.406547
1626703476.793888,-2.418503
1626703476.925132,-55.310610
1626703477.077990,-2.442837
1626703477.219798,-2.438413
1626703477.361548,-2.443100
1626703477.525801,-2.397645
1626703477.656798,-2.409760
1626703477.787503,-2.396223
1626703477.918171,-2.397856
1626703478.060139,-2.393537
1626703478.191105,-2.438676
1626703478.333061,-2.430038
1626703478.464550,-2.417818
1626703478.584590,-2.403334
1626703478.726839,-2.425034
1626703478.879737,-2.443522
1626703479.021621,-2.412183
1626703479.141540,-1.604372
1626703479.294669,-2.437570
1626703479.425723,-2.458217
1626703479.567810,-2.417818
1626703479.709779,-2.441573
1626703479.862663,-2.430986
1626703479.993856,-2.443522
1626703480.113629,-55.380662
1626703480.255444,-2.427246
1626703480.419349,-2.436938
1626703480.550039,-2.457901
1626703480.691917,-2.437359
1626703480.822996,-2.432145
1626703480.953926,-2.448367
1626703481.084708,-2.400121
1626703481.227162,-2.425930
1626703481.380742,-2.409602
1626703481.522600,-2.415606
1626703481.675741,-2.434146
1626703481.828829,-2.434673
1626703481.982096,-2.434146
1626703482.123903,-2.423559
1626703482.276981,-2.436411
1626703482.418764,-2.440888
1626703482.549496,-2.430933
1626703482.702548,-2.437833
1626703482.844431,-2.433567
1626703482.975182,-2.450632
1626703483.105928,-2.426035
1626703483.247713,-2.423033
1626703483.389505,-2.427878
1626703483.531770,-2.455688
1626703483.673809,-2.432566
1626703483.804487,-2.457848
1626703483.957348,-2.408864
1626703484.088257,-2.382055
1626703484.218960,-2.416765
1626703484.360890,-2.443838
1626703484.513774,-2.445681
1626703484.655514,-2.441941
1626703484.786154,-2.433567
1626703484.927913,-2.442205
1626703485.081090,-2.429195
1626703485.211982,-2.465011
1626703485.342940,-2.384004
1626703485.495866,-2.426298
1626703485.648961,-2.416607
1626703485.801857,-2.410392
1626703485.932656,-2.425982
1626703486.063522,-2.432145
1626703486.205566,-2.428194
1626703486.347521,-2.423875
1626703486.467172,-2.462746
1626703486.609284,-2.405177
1626703486.751045,-2.416080
1626703486.903894,-2.426772
1626703487.045890,-2.448947
1626703487.176989,-2.435937
1626703487.307765,-2.421242
1626703487.502742,-2.406020
1626703487.655739,-2.419240
1626703487.786531,-2.473017
1626703487.939354,-2.428194
1626703488.081095,-2.418082
1626703488.245174,-2.417818
1626703488.398048,-2.436622
1626703488.528985,-2.444101
1626703488.681823,-2.401964
1626703488.824079,-2.404756
1626703488.954830,-2.396276
1626703489.096975,-2.423085
1626703489.228055,-2.438992
1626703489.392122,-2.449947
1626703489.533880,-2.442890
1626703489.653780,-2.447156
1626703489.784640,-2.429669
1626703489.915576,-2.430512
1626703490.057739,-2.446998
1626703490.188591,-2.379737
1626703490.319462,-2.486817
1626703490.461448,-2.437938
1626703490.592641,-2.444786
1626703490.712461,-2.426088
1626703490.888731,-2.413341
1626703491.041924,-2.428352
1626703491.172708,-2.431565
1626703491.314500,-2.405651
1626703491.445628,-2.424929
1626703491.576762,-2.412499
1626703491.741492,-2.449421
1626703491.894516,-2.430723
1626703492.036279,-2.395855
1626703492.178291,-2.427457
1626703492.320048,-2.431829
1626703492.462134,-2.361092
1626703492.603952,-2.404071
1626703492.746132,-2.442890
1626703492.898993,-2.414869
1626703493.040884,-2.427984
1626703493.194197,-2.430775
1626703493.325272,-2.426298
1626703493.467372,-2.407126
1626703493.609172,-2.415606
1626703493.740114,-2.467961
1626703493.882123,-2.421663
1626703494.034988,-2.419398
1626703494.187805,-2.427615
1626703494.340688,-2.414342
1626703494.471490,-2.436938
1626703494.613255,-2.419767
1626703494.755051,-2.419714
1626703494.885886,-2.425403
1626703495.016605,-2.415711
1626703495.147402,-2.421084
1626703495.311601,-2.400753
1626703495.442763,-2.414553
1626703495.584520,-2.422190
1626703495.726343,-2.433725
1626703495.879167,-2.415869
1626703496.010294,-2.402280
1626703496.152071,-2.395855
1626703496.293996,-2.417766
1626703496.457955,-2.420504
1626703496.588750,-2.430933
1626703496.730503,-2.386163
1626703496.872215,-2.381107
1626703497.014012,-2.404440
1626703497.155864,-2.438465
1626703497.350843,-2.417924
1626703497.503701,-2.430986
1626703497.656568,-2.410708
1626703497.798323,-2.397277
1626703497.951166,-2.439624
1626703498.104067,-2.462009
1626703498.245859,-2.437780
1626703498.365851,-2.441783
1626703498.496819,-2.439887
1626703498.649656,-2.437254
1626703498.791644,-2.413025
1626703498.922608,-2.443627
1626703499.053357,-2.425614
1626703499.195186,-2.393116
1626703499.336925,-2.425772
1626703499.468162,-2.385426
1626703499.610214,-2.406494
1626703499.763178,-2.416554
1626703499.905046,-2.398646
1626703500.036027,-2.400174
1626703500.188884,-2.397013
1626703500.319538,-2.412709
1626703500.461480,-2.416133
1626703500.603389,-2.422927
1626703500.745175,-2.447788
1626703500.898089,-2.402280
1626703501.029031,-2.455899
1626703501.159853,-2.406652
1626703501.336191,-2.418503
1626703501.467221,-2.410497
1626703501.620124,-2.430723
1626703501.750843,-2.408970
1626703501.892867,-2.403966
1626703502.046082,-2.427931
1626703502.177082,-2.436411
1626703502.318849,-2.416027
1626703502.460567,-2.432777
1626703502.602268,-2.421453
1626703502.744184,-2.424981
1626703502.897012,-2.412973
1626703503.028051,-2.410181
1626703503.170042,-2.413552
1626703503.301302,-2.428247
1626703503.443368,-2.386216
1626703503.585178,-2.376050
1626703503.726928,-2.398804
1626703503.880101,-2.379369
1626703504.033250,-2.399384
1626703504.186105,-2.405493
1626703504.328259,-2.401543
1626703504.481484,-2.439361
1626703504.623380,-2.426298
1626703504.765268,-2.389903
1626703504.907042,-2.401016
1626703505.060178,-2.400911
1626703505.191141,-2.440151
1626703505.332959,-2.375682
1626703505.474775,-2.436516
1626703505.627972,-2.395486
1626703505.758819,-2.398172
1626703505.912024,-2.397540
1626703506.095916,-2.431881
1626703506.237758,-2.421821
1626703506.379915,-2.384320
1626703506.500032,-2.390746
1626703506.642104,-2.387375
1626703506.794942,-2.406283
1626703506.936752,-2.412130
1626703507.089644,-2.418187
1626703507.284939,-2.405915
1626703507.426921,-2.427194
1626703507.558086,-2.429880
1626703507.700285,-2.437254
1626703507.831409,-2.437675
1626703507.973505,-2.428247
1626703508.126743,-2.432197
1626703508.257812,-55.387404
1626703508.399944,-2.420030
1626703508.541742,-2.404493
1626703508.694923,-2.412235
1626703508.826002,-2.440993
1626703508.957120,-2.436990
1626703509.087984,-2.412709
1626703509.218773,-2.439308
1626703509.349722,-2.395697
1626703509.513996,-2.403123
1626703509.666897,-2.426667
1626703509.808661,-2.396697
1626703509.961828,-2.418450
1626703510.103696,-2.407864
1626703510.234374,-2.419820
1626703510.387224,-2.435252
1626703510.528948,-2.391220
1626703510.681794,-2.394011
1626703510.823551,-2.413973
1626703510.976781,-2.415764
1626703511.118582,-2.415553
1626703511.260612,-2.408232
1626703511.402353,-2.428563
1626703511.555180,-2.429248
1626703511.696928,-2.416343
1626703511.827908,-55.372445
1626703511.969686,-2.429300
1626703512.156904,-2.439782
1626703512.309791,-2.409707
1626703512.451595,-2.394169
1626703512.604427,-2.398962
1626703512.746369,-2.395328
1626703512.877168,-2.414553
1626703512.997124,-2.415606
1626703513.150110,-2.409128
1626703513.281056,-2.434673
1626703513.445112,-2.432197
1626703513.576081,-2.417344
1626703513.707128,-2.740268
1626703513.848946,-2.420926
1626703514.001773,-2.415290
1626703514.132626,-3.547657
1626703514.263463,-2.438834
1626703514.394687,-2.414605
1626703514.525598,-2.375787
1626703514.667355,-2.406863
1626703514.798017,-2.420136
1626703514.939774,-2.427246
1626703515.081914,-2.446260
1626703515.223736,-2.401069
1626703515.354448,-2.421769
1626703515.485147,-2.387743
1626703515.626903,-2.432039
1626703515.746923,-2.460798
1626703515.899838,-2.399226
1626703516.041623,-2.384267
1626703516.194822,-2.406599
1626703516.336795,-2.391957
1626703516.478590,-2.403808
1626703516.620450,-2.427457
1626703516.751283,-2.409391
1626703516.893143,-2.394959
1626703517.046015,-2.422559
1626703517.198814,-2.410918
1626703517.351625,-2.402807
1626703517.504447,-2.425930
1626703517.635104,-2.444680
1626703517.798943,-2.422980
1626703517.940969,-2.421137
1626703518.083034,-2.447103
1626703518.225154,-2.437359
1626703518.378187,-2.396961
1626703518.519979,-2.384583
1626703518.651128,-2.409812
1626703518.803993,-2.433040
1626703518.935241,-2.420452
1626703519.099321,-2.424455
1626703519.241300,-2.427352
1626703519.383053,-2.405230
1626703519.524827,-2.421874
1626703519.677681,-2.432145
1626703519.830683,-2.434199
1626703519.972465,-2.411550
1626703520.103150,-2.413025
1626703520.267266,-2.418450
1626703520.409313,-2.424033
1626703520.540095,-2.402175
1626703520.681903,-2.430407
1626703520.835034,-2.413183
1626703520.966372,-2.490398
1626703521.108254,-2.660472
1626703521.272198,-2.953690
1626703521.403031,0.639662
1626703521.533890,0.289455
1626703521.686719,0.025891
1626703521.817387,0.005244
1626703521.948085,0.376993
1626703522.078914,0.434194
1626703522.220778,0.414495
1626703522.351937,0.283187
1626703522.482839,0.288928
1626703522.624627,0.487707
1626703522.777650,0.536059
1626703522.930528,0.442884
1626703523.061638,0.362140
1626703523.259944,0.580882
1626703523.401852,0.737313
1626703523.543864,0.628759
1626703523.685647,0.440409
1626703523.827685,0.455051
1626703523.958748,0.737577
1626703524.078661,0.857561
1626703524.231960,0.864513
1626703524.374118,0.715982
1626703524.527012,0.738262
1626703524.658092,1.043541
1626703524.799863,1.101004
1626703524.952666,0.925137
1626703525.083504,0.827644
1626703525.225292,0.940201
1626703525.356066,1.112171
1626703525.486916,1.014519
1626703525.629053,0.906439
1626703525.770914,0.810947
1626703525.912847,0.969960
1626703526.077130,1.101531
1626703526.218889,0.989659
1626703526.349943,0.890269
1626703526.502801,0.961269
1626703526.644584,1.117069
1626703526.775539,1.149988
1626703526.917516,0.987078
1626703527.048753,0.950893
1626703527.190938,1.036904
1626703527.343848,1.104849
1626703527.516563,1.120282
1626703527.647421,1.008831
1626703527.789224,0.950840
1626703527.919898,1.093841
1626703528.050744,1.180748
1626703528.181731,1.144247
1626703528.334644,0.997875
1626703528.476613,1.019049
1626703528.629496,1.144194
1626703528.771494,1.201763
1626703528.902318,1.012202
1626703529.055299,0.976228
1626703529.208205,1.048386
1626703529.372124,1.182697
1626703529.514161,1.149145
1626703529.656125,-53.625780
1626703529.798045,0.940464
1626703529.939976,1.491926
1626703530.081710,0.849871
1626703530.245965,0.886003
1626703530.377069,-53.765990
1626703530.529890,0.843498
1626703530.672072,-53.740286
1626703530.802810,0.865672
1626703530.945014,0.840969
1626703531.075806,0.840179
1626703531.229796,0.849713
1626703531.360539,0.855559
1626703531.513350,0.846763
1626703531.655107,0.891481
1626703531.797057,0.849028
1626703531.960966,0.861300
1626703532.102716,0.855243
1626703532.244630,0.845236
1626703532.386356,0.845762
1626703532.528145,0.883527
1626703532.669896,0.833701
1626703532.811830,0.868937
1626703532.987926,0.865461
1626703533.118685,0.826274
1626703533.282761,0.892007
1626703533.425539,0.893482
1626703533.578460,0.901541
1626703533.742488,0.914708
1626703533.884243,0.895747
1626703534.015354,0.926032
1626703534.157303,0.890848
1626703534.299097,0.894535
1626703534.451963,0.912338
1626703534.593746,0.910600
1626703534.724723,0.910916
1626703534.877784,0.876153
1626703535.019663,0.842918
1626703535.150359,0.851451
1626703535.303215,0.854927
1626703535.445025,0.925295
1626703535.597876,0.924979
1626703535.728882,0.866567
1626703535.859905,0.863618
1626703536.024148,0.906702
1626703536.177407,0.926190
1626703536.319395,0.892955
1626703536.461338,0.869886
1626703536.603112,0.868937
1626703536.744834,0.867357
1626703536.875831,0.886477
1626703537.017696,0.896906
1626703537.181619,0.907914
1626703537.312259,0.906439
1626703537.488272,0.880420
1626703537.630040,0.922978
1626703537.772035,0.929877
1626703537.914074,0.911495
1626703538.045048,0.885792
